%time,field.data
5986445000000,GB_TRACK
5986445000000,GB_TRACK
5986462000000,GB_TRACK
5986496000000,GB_TRACK
5986496000000,GB_TRACK
5986496000000,GB_TRACK
5986530000000,GB_TRACK
5986547000000,GB_TRACK
5986547000000,GB_TRACK
5986547000000,GB_TRACK
5986564000000,GB_TRACK
5986581000000,GB_TRACK
5986581000000,GB_TRACK
5986598000000,GB_TRACK
5986632000000,GB_TRACK
5986649000000,GB_TRACK
5986649000000,GB_TRACK
5986649000000,GB_TRACK
5986669000000,GB_TRACK
5986669000000,GB_TRACK
5986669000000,GB_TRACK
5986703000000,GB_TRACK
5986720000000,GB_TRACK
5986720000000,GB_TRACK
5986737000000,GB_TRACK
5986756000000,GB_TRACK
5986756000000,GB_TRACK
5986773000000,GB_TRACK
5986790000000,GB_TRACK
5986807000000,GB_TRACK
5986824000000,GB_TRACK
5986841000000,GB_TRACK
5986841000000,GB_TRACK
5986856000000,GB_TRACK
5986856000000,GB_TRACK
5986890000000,GB_TRACK
5986890000000,GB_TRACK
5986907000000,GB_TRACK
5986907000000,GB_TRACK
5986924000000,GB_TRACK
5986941000000,GB_TRACK
5986941000000,GB_TRACK
5986958000000,GB_TRACK
5986975000000,GB_TRACK
5986992000000,GB_TRACK
5986992000000,GB_TRACK
5987009000000,GB_TRACK
5987026000000,GB_TRACK
5987043000000,GB_TRACK
5987043000000,GB_TRACK
5987063000000,GB_TRACK
5987080000000,GB_TRACK
5987080000000,GB_TRACK
5987080000000,GB_TRACK
5987114000000,GB_TRACK
5987131000000,GB_TRACK
5987131000000,GB_TRACK
5987148000000,GB_TRACK
5987165000000,GB_TRACK
5987182000000,GB_TRACK
5987199000000,GB_TRACK
5987199000000,GB_TRACK
5987233000000,GB_TRACK
5987233000000,GB_TRACK
5987250000000,GB_TRACK
5987250000000,GB_TRACK
5987267000000,GB_TRACK
5987267000000,GB_TRACK
5987284000000,GB_TRACK
5987301000000,GB_TRACK
5987335000000,GB_TRACK
5987335000000,GB_TRACK
5987335000000,GB_TRACK
5987352000000,GB_TRACK
5987369000000,GB_TRACK
5987369000000,GB_TRACK
5987386000000,GB_TRACK
5987403000000,GB_TRACK
5987420000000,GB_TRACK
5987420000000,GB_TRACK
